"Year","LocationAbbr","LocationDesc","GeographicLevel","DataSource","Class","Topic","Data_Value","Data_Value_Unit","Data_Value_Type","Data_Value_Footnote_Symbol","Data_Value_Footnote","Confidence_limit_Low","Confidence_limit_High","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","LocationID"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","All stroke","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","Heart failure","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Black (Non-Hispanic)","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","All heart disease","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","All stroke","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","Heart failure","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","Hispanic","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","All heart disease","1012.8","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","927.1","1100.4","Age group","Ages 65 years and older","Race","White","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","All stroke","251.4","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","214.6","291.9","Age group","Ages 65 years and older","Race","White","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","494.7","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","440.4","564.1","Age group","Ages 65 years and older","Race","White","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","1395.8","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1305.1","1505.2","Age group","Ages 65 years and older","Race","White","Sex","Overall","17001"
"2019","IL","Adams","County","NVSS","Cardiovascular Diseases","Heart failure","389.8","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","333.8","451.5","Age group","Ages 65 years and older","Race","White","Sex","Overall","17001"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All heart disease","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","American Indian/Alaska Native","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All stroke","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","American Indian/Alaska Native","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","American Indian/Alaska Native","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","American Indian/Alaska Native","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Heart failure","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","American Indian/Alaska Native","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All heart disease","195.4","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","165.7","224","Age group","Ages 35-64 years","Race","Overall","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All stroke","21.1","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","17.5","28.5","Age group","Ages 35-64 years","Race","Overall","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","97.6","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","81.2","146.2","Age group","Ages 35-64 years","Race","Overall","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","222","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","192","282.7","Age group","Ages 35-64 years","Race","Overall","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Heart failure","26.6","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","21.2","33.9","Age group","Ages 35-64 years","Race","Overall","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All heart disease","114.7","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","92.2","137.4","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All stroke","19.6","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","15.6","25.4","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","76","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","59.7","116.1","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","166.4","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","135.4","208.1","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Heart failure","20.2","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","14.9","27.3","Age group","Ages 35-64 years","Race","Overall","Sex","Women","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All heart disease","250.2","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","209.8","297.1","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All stroke","27.5","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","22.2","34.9","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","179.4","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","146.8","248.1","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","324","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","280.6","376.9","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Heart failure","42.9","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","33.2","55.2","Age group","Ages 35-64 years","Race","Overall","Sex","Men","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All heart disease","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All stroke","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Heart failure","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Asian/Pacific Islander","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All heart disease","231.1","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","185.6","282","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All stroke","31.7","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","24.7","45.8","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","119.7","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","92.5","175.2","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","286","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","231.6","407.6","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Heart failure","44.2","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","34.6","59.6","Age group","Ages 35-64 years","Race","Black (Non-Hispanic)","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All heart disease","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All stroke","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Heart failure","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 35-64 years","Race","Hispanic","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All heart disease","161.9","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","130.5","193.2","Age group","Ages 35-64 years","Race","White","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All stroke","16.9","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","12.7","22.7","Age group","Ages 35-64 years","Race","White","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","89.4","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","72.9","142.3","Age group","Ages 35-64 years","Race","White","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","197.1","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","164.6","238.8","Age group","Ages 35-64 years","Race","White","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Heart failure","18.5","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","13.8","27.2","Age group","Ages 35-64 years","Race","White","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All heart disease","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All stroke","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Heart failure","NA","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","~","Value suppressed","NA","NA","Age group","Ages 65 years and older","Race","American Indian/Alaska Native","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All heart disease","1381","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1215.1","1569.4","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All stroke","305","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","264.3","355.1","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","619.9","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","508","739.2","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","1755.5","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1582.9","1952.4","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Heart failure","512.7","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","431.7","614","Age group","Ages 65 years and older","Race","Overall","Sex","Overall","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All heart disease","1082","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","948.7","1299.5","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All stroke","264.8","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","205.1","322.8","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","443.4","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","375.3","545.3","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","1478.9","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1310.5","1691.4","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Heart failure","472.9","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","402.3","538","Age group","Ages 65 years and older","Race","Overall","Sex","Women","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All heart disease","1601.4","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1397.8","1898","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","All stroke","289.2","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","232.3","354.2","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Coronary heart disease (CHD)","904","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","764.3","1146.3","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Cardiovascular disease (CVD)","2175.8","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","1928.5","2507.9","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17003"
"2019","IL","Alexander","County","NVSS","Cardiovascular Diseases","Heart failure","640.5","per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate","NA","NA","538.5","758.5","Age group","Ages 65 years and older","Race","Overall","Sex","Men","17003"
